Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
645,,,289,383,27,13,645.0,0,0,1,0,0,0.86409592628479,0.13090062141418457,0.0005888938903808594,0.027054786682128906,0.0056667327880859375,0.6454112529754639
646,,,291,385,21,9,646.0,0,1,0,0,0,0.8650040626525879,0.1312699317932129,0.0005898475646972656,0.02732563018798828,0.005690574645996094,0.6454892158508301
647,,,293,387,14,7,647.0,0,0,2,0,0,0.8658900260925293,0.13164710998535156,0.0005910396575927734,0.027598857879638672,0.005711555480957031,0.6455597877502441
648,,,293,387,25,10,630.0909090909091,0,0,0,0,0,0.866459846496582,0.13203120231628418,0.0005919933319091797,0.027603864669799805,0.005711555480957031,0.6456434726715088
649,,,293,389,30,13,649.0,0,0,1,0,0,0.8673980236053467,0.13243722915649414,0.0005929470062255859,0.02785015106201172,0.0057446956634521484,0.6457316875457764
650,,,295,391,25,13,650.0,0,0,2,0,0,0.8683159351348877,0.13281726837158203,0.0005941390991210938,0.028116464614868164,0.005776882171630859,0.6458148956298828
651,,,297,393,29,18,651.0,0,1,0,0,0,0.8693439960479736,0.13322234153747559,0.0005950927734375,0.02840709686279297,0.005815029144287109,0.6459016799926758
652,,,297,393,34,18,633.5652173913044,0,0,0,0,0,0.8699860572814941,0.13362836837768555,0.0005960464477539062,0.02841496467590332,0.005815029144287109,0.6459958553314209
653,,,297,393,14,9,637.1538461538462,0,0,0,0,0,0.8705050945281982,0.13400912284851074,0.0005970001220703125,0.028420209884643555,0.005815029144287109,0.6460616588592529
654,,,299,395,17,13,654.0,0,1,0,0,0,0.8715457916259766,0.13441109657287598,0.0005979537963867188,0.028717041015625,0.00584721565246582,0.6461279392242432
655,,,299,395,25,17,655.0,0,0,0,0,0,0.8722779750823975,0.13481593132019043,0.0006000995635986328,0.028723955154418945,0.0058841705322265625,0.6462106704711914
656,,,301,397,26,14,656.0,0,0,2,0,0,0.8732678890228271,0.1352088451385498,0.0006012916564941406,0.029021739959716797,0.005916118621826172,0.646296501159668
657,,,301,397,16,8,634.7777777777778,0,0,0,0,0,0.8738229274749756,0.13561487197875977,0.0006024837493896484,0.02902674674987793,0.005916118621826172,0.6463696956634521
658,,,301,397,36,24,658.0,0,0,0,0,0,0.8745720386505127,0.1360158920288086,0.0006034374237060547,0.029036760330200195,0.005962848663330078,0.6464624404907227
659,,,301,397,17,9,643.5555555555555,0,0,0,0,0,0.8752319812774658,0.13637590408325195,0.0006184577941894531,0.029060840606689453,0.005962848663330078,0.6466116905212402
660,,,302,399,10,6,660.0,0,0,2,0,0,0.8760709762573242,0.13683271408081055,0.0006196498870849609,0.029249906539916992,0.00598597526550293,0.6466808319091797
661,,,304,401,27,13,661.0,0,1,1,0,0,0.8770890235900879,0.13723397254943848,0.0006208419799804688,0.02955007553100586,0.006017923355102539,0.6467678546905518
662,,,304,401,30,13,656.45,0,0,0,0,0,0.877701997756958,0.1376349925994873,0.000621795654296875,0.029556989669799805,0.006017923355102539,0.6468579769134521
663,,,304,401,20,11,655.7333333333333,0,0,0,0,0,0.8782598972320557,0.13802790641784668,0.0006229877471923828,0.02956223487854004,0.006017923355102539,0.6469309329986572
664,,,304,401,25,13,651.3529411764706,0,0,0,0,0,0.8788371086120605,0.13842201232910156,0.0006229877471923828,0.02956843376159668,0.006017923355102539,0.6470077037811279
665,,,305,403,18,9,665.0,0,0,1,0,0,0.8797519207000732,0.13881421089172363,0.0006239414215087891,0.029839515686035156,0.006042003631591797,0.6470756530761719
666,,,305,403,23,7,655.0769230769231,0,0,0,0,0,0.8804190158843994,0.13923192024230957,0.0006248950958251953,0.02984452247619629,0.006042003631591797,0.6472277641296387
667,,,305,403,19,8,650.8,0,0,0,0,0,0.8809778690338135,0.13963699340820312,0.0006260871887207031,0.029849767684936523,0.006042003631591797,0.6472995281219482
668,,,306,405,32,21,668.0,0,0,1,0,0,0.8821299076080322,0.14008092880249023,0.0006270408630371094,0.03015899658203125,0.006083250045776367,0.6473824977874756
669,,,308,407,35,17,669.0,0,1,1,0,0,0.8832259178161621,0.1405038833618164,0.0006279945373535156,0.03045797348022461,0.006120204925537109,0.6474785804748535
670,,,308,407,26,22,670.0,0,0,0,0,0,0.88395094871521,0.14091992378234863,0.0006289482116699219,0.03046703338623047,0.006163358688354492,0.6475687026977539
671,,,308,407,24,11,659.7142857142857,0,0,0,0,0,0.8845419883728027,0.141326904296875,0.0006299018859863281,0.03047323226928711,0.006163358688354492,0.6476514339447021
672,,,310,409,35,21,672.0,0,0,2,0,0,0.8856589794158936,0.1417536735534668,0.0006308555603027344,0.030791282653808594,0.006206512451171875,0.6477434635162354
673,,,310,409,22,15,656.3157894736842,0,0,0,0,0,0.8862788677215576,0.14219069480895996,0.0006318092346191406,0.03079819679260254,0.006206512451171875,0.6478242874145508
674,,,312,411,24,14,674.0,0,0,2,0,0,0.8873040676116943,0.14261937141418457,0.0006330013275146484,0.031099319458007812,0.006241559982299805,0.6479010581970215
675,,,312,411,33,16,675.0,0,0,0,0,0,0.888045072555542,0.1430363655090332,0.0006339550018310547,0.031107425689697266,0.006278276443481445,0.6479952335357666
676,,,312,411,29,18,660.5,0,0,0,0,0,0.8886759281158447,0.1434483528137207,0.0006349086761474609,0.03111553192138672,0.006278276443481445,0.6480827331542969
677,,,312,411,26,14,677.0,0,0,0,0,0,0.8894128799438477,0.14390945434570312,0.0006358623504638672,0.031122446060180664,0.006312131881713867,0.6481623649597168
678,,,312,411,26,16,664.0,0,0,0,0,0,0.8900511264801025,0.14434242248535156,0.0006368160247802734,0.03112959861755371,0.006312131881713867,0.6482453346252441
679,,,313,413,27,14,679.0,0,0,1,0,0,0.8910007476806641,0.14475655555725098,0.0006377696990966797,0.031391143798828125,0.006345987319946289,0.6483263969421387
680,,,313,413,27,16,668.421052631579,0,0,0,0,0,0.8916947841644287,0.1452016830444336,0.0006387233734130859,0.03139829635620117,0.006345987319946289,0.648414134979248
681,,,313,413,34,17,659.8,0,0,0,0,0,0.8923439979553223,0.14562249183654785,0.0006399154663085938,0.03140521049499512,0.006345987319946289,0.6485018730163574
682,,,313,413,21,9,663.5384615384615,0,0,0,0,0,0.8929119110107422,0.1460273265838623,0.000640869140625,0.03141021728515625,0.006345987319946289,0.6485757827758789
683,,,313,413,28,11,673.4,0,0,0,0,0,0.8935811519622803,0.14646220207214355,0.0006418228149414062,0.03141593933105469,0.006345987319946289,0.6486990451812744
684,,,313,413,17,8,673.3636363636364,0,0,0,0,0,0.8941309452056885,0.14686822891235352,0.0006427764892578125,0.03142094612121582,0.006345987319946289,0.648768424987793
685,,,313,413,21,13,663.2380952380952,0,0,0,0,0,0.8947060108184814,0.1472761631011963,0.0006437301635742188,0.03142690658569336,0.006345987319946289,0.6488397121429443
686,,,313,413,29,14,686.0,0,0,0,0,0,0.8954188823699951,0.1477053165435791,0.000644683837890625,0.031433820724487305,0.006381034851074219,0.6489200592041016
687,,,314,415,27,14,687.0,0,0,1,0,0,0.8963799476623535,0.14814424514770508,0.0006458759307861328,0.031677961349487305,0.006413936614990234,0.6490042209625244
688,,,314,415,12,8,673.6,0,0,0,0,0,0.8968918323516846,0.14852213859558105,0.0006470680236816406,0.03168320655822754,0.006413936614990234,0.6490724086761475
689,,,314,415,17,7,670.1818181818181,0,0,0,0,0,0.8974299430847168,0.14891409873962402,0.0006480216979980469,0.031687021255493164,0.006413936614990234,0.6491434574127197
690,,,314,415,27,13,690.0,0,0,0,0,0,0.8981790542602539,0.14935922622680664,0.0006492137908935547,0.0316929817199707,0.006445884704589844,0.6492235660552979
691,,,314,415,15,6,680.875,0,0,0,0,0,0.8987178802490234,0.14976000785827637,0.0006501674652099609,0.03169679641723633,0.006445884704589844,0.649294376373291
692,,,314,415,29,11,680.3333333333334,0,0,0,0,0,0.8993511199951172,0.15019774436950684,0.0006511211395263672,0.03170180320739746,0.006445884704589844,0.6493768692016602
693,,,315,417,27,12,693.0,0,0,1,0,0,0.9002220630645752,0.15062785148620605,0.0006520748138427734,0.03187298774719238,0.006478071212768555,0.649456262588501
694,,,317,419,29,19,694.0,0,0,1,0,0,0.901310920715332,0.15105581283569336,0.0006530284881591797,0.032206058502197266,0.006517887115478516,0.6495442390441895
695,,,319,421,22,11,695.0,0,0,2,0,0,0.902306079864502,0.15149497985839844,0.0006539821624755859,0.03249549865722656,0.006545066833496094,0.6496255397796631
696,,,321,423,36,13,696.0,0,1,1,0,0,0.9034178256988525,0.15195083618164062,0.0006546974182128906,0.032802581787109375,0.006577014923095703,0.6497223377227783
697,,,321,423,20,8,695.0,0,0,0,0,0,0.9039921760559082,0.1523580551147461,0.0006554126739501953,0.032807350158691406,0.006577014923095703,0.6498024463653564
698,,,323,425,24,13,698.0,0,0,2,0,0,0.9049899578094482,0.15278315544128418,0.0006563663482666016,0.033121585845947266,0.006609201431274414,0.6498796939849854
699,0.61,0.6053475935828866,323,425,32,18,677.4642857142857,0,0,0,0,0,0.9058449268341064,0.1532132625579834,0.0006573200225830078,0.03313088417053223,0.006609201431274414,0.6499710083007812
700,,,325,427,35,20,700.0,0,1,0,0,0,0.9071040153503418,0.1536862850189209,0.0006582736968994141,0.033551931381225586,0.006649971008300781,0.6502642631530762
701,,,325,427,23,11,680.2631578947369,0,0,0,0,0,0.9077041149139404,0.15410327911376953,0.0006592273712158203,0.03355669975280762,0.006649971008300781,0.6503481864929199
702,,,325,427,18,7,680.75,0,0,0,0,0,0.9082701206207275,0.15452051162719727,0.0006604194641113281,0.033560752868652344,0.006649971008300781,0.6504189968109131
703,,,325,427,29,9,678.8666666666667,0,0,0,0,0,0.9088709354400635,0.15492773056030273,0.0006613731384277344,0.03356575965881348,0.006649971008300781,0.6505005359649658
704,,,325,427,30,16,683.1363636363636,0,0,0,0,0,0.9095070362091064,0.15535473823547363,0.0006625652313232422,0.03357291221618652,0.006649971008300781,0.6505842208862305
705,,,325,427,19,8,692.0,0,0,0,0,0,0.9100899696350098,0.15578794479370117,0.0006625652313232422,0.03357696533203125,0.006649971008300781,0.6506531238555908
706,,,325,427,28,10,706.0,0,0,0,0,0,0.9108030796051025,0.15621185302734375,0.00066375732421875,0.03358197212219238,0.006677150726318359,0.6507339477539062
707,,,327,429,24,16,707.0,0,1,2,0,0,0.9118521213531494,0.1566448211669922,0.0006647109985351562,0.03388404846191406,0.006712198257446289,0.6508152484893799
708,,,327,429,30,18,686.9166666666666,0,0,0,0,0,0.9125308990478516,0.1571028232574463,0.0006659030914306641,0.033891916275024414,0.006712198257446289,0.6509051322937012
709,,,328,431,31,19,709.0,0,0,1,0,0,0.9135501384735107,0.15755152702331543,0.0006668567657470703,0.03415679931640625,0.006751298904418945,0.6509902477264404
710,,,330,433,25,13,710.0,0,1,2,0,0,0.9146690368652344,0.15804147720336914,0.0006678104400634766,0.03447604179382324,0.006783246994018555,0.6510727405548096
711,,,330,433,26,12,690.6875,0,0,0,0,0,0.9152898788452148,0.15846657752990723,0.0006687641143798828,0.03448176383972168,0.006783246994018555,0.6511585712432861
712,,,330,433,25,16,712.0,0,0,0,0,0,0.9160339832305908,0.15891337394714355,0.0006699562072753906,0.034490108489990234,0.006818056106567383,0.6512372493743896
713,,,330,433,18,8,713.0,0,0,0,0,0,0.9166820049285889,0.15933847427368164,0.0006709098815917969,0.03449511528015137,0.006841182708740234,0.6513123512268066
714,,,330,433,15,9,689.7777777777778,0,0,0,0,0,0.9172379970550537,0.15974950790405273,0.0006709098815917969,0.0345001220703125,0.006841182708740234,0.6513829231262207
715,,,330,433,38,17,706.5,0,0,0,0,0,0.9179420471191406,0.16020941734313965,0.0006718635559082031,0.034507036209106445,0.006841182708740234,0.6514756679534912
716,,,330,433,28,20,692.9756097560976,0,0,0,0,0,0.9186251163482666,0.16067266464233398,0.0006730556488037109,0.03452897071838379,0.006841182708740234,0.6515555381774902
717,,,330,433,25,10,701.6875,0,0,0,0,0,0.919213056564331,0.16108274459838867,0.0006737709045410156,0.03453493118286133,0.006841182708740234,0.6516318321228027
718,,,331,435,34,20,718.0,0,0,1,0,0,0.9202759265899658,0.16154980659484863,0.0006747245788574219,0.034792184829711914,0.006883144378662109,0.6517188549041748
719,,,331,435,18,7,697.4444444444445,0,0,0,0,0,0.9208419322967529,0.16196203231811523,0.0006759166717529297,0.03479599952697754,0.006883144378662109,0.6517930030822754
720,,,331,435,31,13,701.4117647058823,0,0,0,0,0,0.9215087890625,0.16242074966430664,0.0006766319274902344,0.034802913665771484,0.006883144378662109,0.6518778800964355
721,,,331,435,33,12,721.0,0,0,0,0,0,0.922274112701416,0.1628875732421875,0.0006775856018066406,0.03480887413024902,0.0069141387939453125,0.6519646644592285
722,,,332,437,25,10,722.0,0,0,1,0,0,0.9232940673828125,0.1633443832397461,0.0006787776947021484,0.0350947380065918,0.0069425106048583984,0.6520476341247559
723,,,333,439,35,19,723.0,0,1,1,0,0,0.9243669509887695,0.1638016700744629,0.0006799697875976562,0.03534889221191406,0.006982326507568359,0.6521439552307129
724,,,334,441,29,16,724.0,0,0,1,0,0,0.9254000186920166,0.16422772407531738,0.0006811618804931641,0.03561902046203613,0.0070171356201171875,0.6522338390350342
725,,,335,443,25,17,725.0,0,0,1,0,0,0.9263560771942139,0.16465067863464355,0.0006821155548095703,0.0358729362487793,0.007052898406982422,0.652318000793457
726,,,335,443,16,6,709.5,0,0,0,0,0,0.9268968105316162,0.16504764556884766,0.0006830692291259766,0.03587698936462402,0.007052898406982422,0.6523902416229248
727,,,335,443,30,18,727.0,0,0,0,0,0,0.9276809692382812,0.1654975414276123,0.0006840229034423828,0.03588509559631348,0.007093191146850586,0.6524753570556641
728,,,335,443,22,12,715.2142857142857,0,0,0,0,0,0.9283180236816406,0.1659564971923828,0.0006849765777587891,0.035891056060791016,0.007093191146850586,0.6525554656982422
729,,,335,443,32,19,710.4814814814815,0,0,0,0,0,0.9289631843566895,0.16637754440307617,0.0006859302520751953,0.03589987754821777,0.007093191146850586,0.6526424884796143
730,,,335,443,31,12,717.25,0,0,0,0,0,0.9296300411224365,0.1668405532836914,0.0006868839263916016,0.035906076431274414,0.007093191146850586,0.652726411819458
731,,,335,443,32,21,719.0714285714286,0,0,0,0,0,0.9303159713745117,0.16730141639709473,0.0006878376007080078,0.03591513633728027,0.007093191146850586,0.6528124809265137
732,,,336,445,34,22,732.0,0,1,2,0,0,0.9314308166503906,0.16779446601867676,0.0006887912750244141,0.03617525100708008,0.007136344909667969,0.6528985500335693
733,,,336,445,36,19,733.0,0,0,0,0,0,0.9322681427001953,0.16826534271240234,0.0006899833679199219,0.03618431091308594,0.007174491882324219,0.6529958248138428
734,,,336,445,22,17,715.7142857142857,0,0,0,0,0,0.9328939914703369,0.16870522499084473,0.0006909370422363281,0.03619217872619629,0.007174491882324219,0.6530756950378418
735,,,336,445,20,14,723.2222222222222,0,0,0,0,0,0.9335079193115234,0.16915106773376465,0.0006918907165527344,0.036199092864990234,0.007174491882324219,0.6531486511230469
736,,,336,445,20,9,714.1818181818181,0,0,0,0,0,0.9340789318084717,0.16956400871276855,0.0006930828094482422,0.03620409965515137,0.007174491882324219,0.6532199382781982
737,,,336,445,22,8,719.2,0,0,0,0,0,0.9346840381622314,0.17000794410705566,0.0006940364837646484,0.036208152770996094,0.007174491882324219,0.6532917022705078
738,,,338,447,29,16,738.0,0,0,1,0,0,0.9357500076293945,0.17044901847839355,0.0006959438323974609,0.036518096923828125,0.0072095394134521484,0.6533727645874023
739,,,338,447,12,8,718.0833333333334,0,0,0,0,0,0.9363110065460205,0.17087697982788086,0.0006966590881347656,0.03652215003967285,0.0072095394134521484,0.6534416675567627
740,,,338,447,31,18,728.4,0,0,0,0,0,0.9370460510253906,0.17133378982543945,0.0006976127624511719,0.03653097152709961,0.0072095394134521484,0.6535317897796631
741,,,339,449,24,11,741.0,0,0,1,0,0,0.9381790161132812,0.17189574241638184,0.0006985664367675781,0.03677868843078613,0.0072422027587890625,0.653632402420044
742,,,339,449,15,7,719.6666666666666,0,0,0,0,0,0.9387459754943848,0.17231178283691406,0.0006985664367675781,0.036783695220947266,0.0072422027587890625,0.6537106037139893
743,,,339,449,26,11,743.0,0,0,0,0,0,0.9394559860229492,0.17274880409240723,0.0006995201110839844,0.036789894104003906,0.007270097732543945,0.6537907123565674
744,,,340,451,29,17,744.0,0,0,1,0,0,0.9405219554901123,0.17324495315551758,0.0007004737854003906,0.03704476356506348,0.007308244705200195,0.6538877487182617
745,,,340,451,30,18,745.0,0,0,0,0,0,0.9413089752197266,0.17369914054870605,0.0007011890411376953,0.03706479072570801,0.007348060607910156,0.6539797782897949
746,,,340,451,17,12,733.625,0,0,0,0,0,0.9420099258422852,0.17420005798339844,0.0007021427154541016,0.037070512771606445,0.007348060607910156,0.6540787220001221
747,,,342,453,23,15,747.0,0,1,2,0,0,0.9430668354034424,0.1746230125427246,0.0007033348083496094,0.037413835525512695,0.007381916046142578,0.6541545391082764
748,,,342,453,36,24,729.6363636363636,0,0,0,0,0,0.9438250064849854,0.1751110553741455,0.0007042884826660156,0.037439584732055664,0.007381916046142578,0.6542515754699707
749,,,342,453,29,12,734.4117647058823,0,0,0,0,0,0.9444780349731445,0.17556190490722656,0.0007054805755615234,0.0374445915222168,0.007381916046142578,0.6543371677398682
750,,,342,453,41,32,727.875,0,0,0,0,0,0.9452638626098633,0.17604875564575195,0.0007066726684570312,0.037477731704711914,0.007381916046142578,0.6544344425201416
751,,,342,453,39,15,735.0454545454545,0,0,0,0,0,0.9460737705230713,0.17661690711975098,0.0007076263427734375,0.03748464584350586,0.007381916046142578,0.6545283794403076
752,,,342,453,33,18,752.0,0,0,0,0,0,0.9468350410461426,0.17705965042114258,0.0007088184356689453,0.03749251365661621,0.007421731948852539,0.6546151638031006
753,,,342,453,24,10,741.2777777777778,0,0,0,0,0,0.9474570751190186,0.17750048637390137,0.0007097721099853516,0.037497520446777344,0.007421731948852539,0.6546974182128906
754,,,343,455,41,22,754.0,0,0,1,0,0,0.9485790729522705,0.1779625415802002,0.0007109642028808594,0.037805795669555664,0.0074656009674072266,0.654792308807373
755,,,343,455,18,13,748.8,0,0,0,0,0,0.9491598606109619,0.17837858200073242,0.0007121562957763672,0.0378117561340332,0.0074656009674072266,0.6548690795898438
